SK_MATRICULA;NM_LOCALIDADE;NM_CATEGORIATARIFARIA;NM_SITUACAO_IMOVEL;NN_MORADORES;ST_PISCINA;LAT_GEO;LONG_GEO;X;Y
01D111EA7FE4A31D23FBC5806D96801F21E097DDD8C96CC1131D825496D6FF6F;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.933471;-38.359983;569424.0636627863;8570134.66255763
FA271220302C5A9899391D91FF37BAEA6C5F9B0DD5E3650C0420F554A0AA3FF9;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933193;-38.360182;569402.553723065;8570165.461074207
DC0947C13482C281ABCC4E2686C63CF85C612CE158FA24FFF23E3B573F0E4341;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933705;-38.369043;568441.2053312561;8570111.223937703
C443DC04796F3648E4785EDC1F730C2E5078734DF2CD02CEF03D8CB1325CBD03;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934655;-38.358991;569531.3442586799;8570003.4524376
AF6C6C3E61168A7402E9993C381A79F9DAA721B4D6E4F745DF2B4F47406F2590;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.938699;-38.360051;569415.2415533687;8569556.506333929
E78777AC4F73528FA5B879F4E5A65983162953C7FAEF90A5246A5C5299275865;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.931329;-38.364908;568890.405765532;8570372.880839262
72C4ABE974A268621323DE1739BB030DC7C5E0E4A8D6E20231BDE987D4361546;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.946464;-38.36949;568389.2392409066;8568700.302753285
885D0FBA6576F314D742A90C37B5610C68768E680214415FDA21719B8B51353B;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938134;-38.356673;569781.8240797379;8569618.07198428
0F1DDDB125D633826F4D0E74AD5409B19B8A350A33A862B981E5A891F0FBB2BC;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941391;-38.369177;568424.5741840499;8569261.251373686
7B3B7F002F75350C65950860DBDACE3360AA041ABA330336554644E08F15C192;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.945795;-38.375791;567705.9475356175;8568775.965328747
4EA1DE450CF9E75D99516B4B64D819A87393BBBC87A9BC3F1AA927E8AB71FFFD;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933122;-38.367216;568639.5504547374;8570175.209728051
1B71EBF7A6F935521A40F78B0692FF125DFD30A6971CF99E94C4E2AAB99A624C;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.932918;-38.362898;569108.0075233773;8570196.608659355
10A22FB2EA757E186D08113677C141E1C7928F7BD5638EFD5E16FE037DE15CAC;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.934781;-38.358072;569630.9985912495;8569989.268012695
23C86DB60DBDE1770A650B113B1FB20247D02126CB9290F0E64AF2D52B252233;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934509;-38.361955;569209.8622831199;8570020.402199691
78DC32C4FEAA94809801E1D3BBC1C4D4432DBEA59244F21846C7E38E61066C83;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.93548;-38.366855;568678.0653610455;8569914.337450342
51648F9D319FD48ADC37A9D2BAC13A0ACD42624629945584A4CC71FFE2B60BAE;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.939804;-38.361055;569306.0284580834;8569434.574395683
E3C4FE8F37A7B1A93FD065353AB477A21D08A0F62B87A13EA55CEB3DA701D4D2;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.945017;-38.368489;568498.2133860532;8568860.061251879
BC5CCADE65471FA9E6CE5DCFD18E7EEDAF9F20CF9E75B765840B9C75EF74EE7A;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.941187;-38.361003;569311.2870767532;8569281.61162976
D83955A0330B09E43693D7A3F7526C6587360A244C1F3CD320128FD35D375D56;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.942966;-38.367398;568617.1164202716;8569086.592703294
F14848B528D22C4F161DD77526C10F84D7F4A606C9D92562600658AF0DC8D146;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.94345;-38.367327;568624.6855443671;8569033.047196105
6015306141E77DE3688F6E73FB6E7F1C23F80D8112EA241FB88FDA02272487A9;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.943605;-38.367384;568618.4602533125;8569015.920750082
9B0CF11049E9E65677E435553D6C934632D33044F4E920A79372805A1C15A76D;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.943333;-38.367432;568613.3279990683;8569046.014612582
B2916CC02AA31222D147AB9F592D56BD355FD7EDE870DC36473367291188CE1E;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93465;-38.362739;569124.7784237551;8570005.020611195
E7E606069A788A6778F036275D963E3D117BAE21E70577AC30AFB13FB5480510;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.942662;-38.362655;569131.6833800765;8569118.935529655
FC4EC1387D93EBDB2AA9E70A15D2E526F545D06AC81C24519EEE6C7C1B3DB8D9;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93382;-38.368445;568506.0426230363;8570098.345914422
A1F7CF3EB62C24DB3D50DA562229A88C0C3B1D971CA7F2739F3D4AB60DBC9FFC;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.932776;-38.365512;568824.4889703384;8570213.016956655
133D6BA334BBEB5AB92A14CADD317BB7ED65ECA8C41019FD24EB2B1B5FE9D8EC;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.932876;-38.364072;568980.6676775345;8570201.570172343
87C0780DDBCA9D04BB0CDA4B864CD588C59A53D3D39262FA62786C5D0B3D555F;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.932728;-38.363815;569008.5868107803;8570217.868495753
A1D39C2226BB6E95FF1C56D61DDA21CF4A2E5AE515AD8E87E5465DBD1374AD7A;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.932684;-38.364106;568977.03222188;8570222.812966367
D01C1A8CE74B76541FD976AF7A0850870810D033F90DF121DFD640928A53E6F1;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.932662;-38.36387;569002.6387380215;8570225.182383336
3B6850293307947BE466F81FA2F3127263DE5DC5874CFFDE38ADEB2B226C9D5A;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.933704;-38.363171;569078.1771923718;8570109.75714677
90460642771C315EEAB76A918261C606EC9C7949D077C98374EF9CF0D3FEC86A;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.9325;-38.363347;569059.4165482151;8570242.957226938
268EDA4E94795D18183D8F481585F05752536643D1E0E520FE8C3351A5A522DA;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.935177;-38.366906;568672.6160078251;8569947.86045114
6607DFB47E5F270C6615D8AD5FCBD4B622060D1C9A04DB9A6D154BA309131EFD;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.936066;-38.363215;569072.7543576711;8569848.551026247
2E2A95DAC5EB80BF489131D68D844960EE40A36E27E96261042BF66F4A6C9827;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.946657;-38.374662;567828.1778347593;8568680.336068876
E0B6015D0688AEFD8067498731F8EC75450E9C8FBFAEC4E50F18E9741722E0E2;SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.925516;-38.357333;569713.7340062036;8571013.701211981
81EA2BB809C2AA35C8508588DEA3F25FF208925D2D238A830B2F59BFF16F273D;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.94541;-38.376213;567660.2767624627;8568818.654824767
D65ADC04428041BB991D4C49753824E3A221E9CD9698955A7D2D3245302AD720;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.932781;-38.364084;568979.3920584123;8570212.07963032
231B4F321C8B8C89E4C9E880C07283DBA8EE12B293925366906C5FEAEF258AB9;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.936348;-38.361228;569288.2166231456;8569816.826977924
1D02FE5CB93217C4A408066BA65B2A790B23905F9CC9E4152C0B1B6BBC95174A;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.936239;-38.355272;569934.3246587145;8569827.261419015
AE5EACDF0A0C21C964DCCFC6815F3692786B55D664FB0F148A6329EB7B3DC958;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938335;-38.356004;569854.3374825276;8569595.660444457
3D6FEB8605A9A28D01749535F3E5BF5B277F5BFFCD4BFD31234391A6F3EECF98;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938381;-38.3588;569551.0307243011;8569591.334866922
B0CE682F5D5F2C79B4113A51A98C8193FFFE483A5CDF068B8C7D46C1982F5309;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.946149;-38.36193;569209.3637377293;8568733.105264204
C31CA0D07BFC1798EDC39FB0C0CCBC44BECE6DBE74FCBE9F975DC6C537ADEA31;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.946065;-38.361963;569205.8073788752;8568742.403922029
8FC8A1C15B71976EADE62A3CAE8CF9D8253D955C5A36190AA6A3EBAF957D91FC;SALVADOR UMB;RESIDENCIAL;HABITADO;13;0;-12.945254;-38.368236;568525.5918434055;8568833.783205518
3B99DA78C569F4AD5C45938A7B23B21A2032BD418D5923015DBAD9E6AF7502C7;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.949423;-38.362795;569114.6342216885;8568371.261050839
C5AA63CF9DAF83F3BDB0F7DC966ED79927DEFB5858C197CDB8F21A28A6046CA2;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.947764;-38.370121;568320.4402212414;8568556.70203406
FA5658B31057ACB9A57D1062B6272D8696CE79601E2F4CCD188CC3563E5A77BB;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940278;-38.359493;569475.3329317711;8569381.730150456
62A1918BB0D04E92F7EC995711936D47BED84605940538FE5B6BF44643F5C742;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.945762;-38.371348;568187.8919156783;8568778.434371153
D78BCB87BC00F99859A94279BA5BBC86592DF7CD572F88B796DA7E650FF81714;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.939997;-38.362414;569158.5597351429;8569413.597899243
28DC42AB1C7F9704C3663389AF1B605389A62032B6C9D230C63FDD22F9E9B1DA;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933585;-38.369378;568404.898555922;8570124.584496094
42D23463F8AF1DEC2EF8172E38C5C26E3CA4E6F196407DEFEBDBAC5A9F0B2D99;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.932615;-38.358904;569541.3466901834;8570229.036364218
E5229EE56D3E5A1E88BA1B8F8EBE83E4DF9D3ABCFDBC15A1AFC6CE116D5348CD;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.946713;-38.370237;568308.1439622442;8568672.965046234
E8EDB072745BCFE527DFC6E3DBDA1328BA024FAA9DA298E348364F0903CE7336;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940636;-38.362479;569151.3328702647;8569342.947226444
091DACF7E92B9F9ED7789D2C4CDEA18FAF9C6086DAED359CA2F3C708979781EF;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.945925;-38.367665;568587.3453396822;8568759.422991693
A36772500810B5ACF69F32CE93AA9C69661F89731A086CB74B6CE8C3A529F1BC;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938558;-38.360966;569316.0267537542;8569572.347852971
F540680FA33D8BF36DACB8F48392072C2AE292DEFF69F1E994B739E73A8DD778;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.926508;-38.35781;569661.7140754489;8570904.123831443
99934376A82BC7A986724B9F3810700224BEB89FA41287C1783CC9BB898347D3;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.931872;-38.359852;569438.7162597972;8570311.46349799
7D68041AAE5EFABD2DC502D2F3FA91433429F9B2B58A1120A4A4B75450CFB5FD;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.93853;-38.359844;569437.7424393811;8569575.140209565
545195B89D2344B6866C15E890C7D4FF0F2C2E842DB5999ABFED5E63AED2C03B;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.955173;-38.353886;570079.3810869915;8567732.930642508
806274C63D8F687BB7B1878C1D980ABC5112EBF7CE84194824E7EE29E4ABF3A0;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.952741;-38.349375;570569.3607709253;8568000.649740929
4B2E375536785BEF678B6F415B2FC9FC89F2A38571472E5E366D8D00B1D0779D;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.950795;-38.357084;569733.7214451001;8568217.977851478
84E4BAC97D55EF4CDBD48FF5B04A5DD8B662BF2100B32E6304B04E6843E735D4;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.926744;-38.358038;569636.9153626887;8570878.086148605
8FA849D1965C8BE17B527AF1AE9E01EE17E2F7F27DAB5B6B9B5293C706FAC7A3;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.946544;-38.369363;568402.9931774535;8568691.421437278
5A86F9042D14A52FEFB9866FAAC6B650FAEE5931EAB8C0FA63205A1CD59C81B7;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.949599;-38.362909;569102.220213331;8568351.82767503
7810C193DDDDDA14A4DA9916996819CD829BC85E1165AC9F24059AC005A04D7C;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.946953;-38.370665;568261.6533183726;8568646.537299883
39A86D12F7AF4D52B73153ACD0E843F2E2D257242FD49E08B3D379DF59779D78;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.948271;-38.366679;568693.6549664722;8568499.709730417
C7D5D58A51E000BB89E2EFD8971F206EF4D62792D9FB42CF164DA57F1455625C;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936365;-38.363442;569048.048259112;8569815.545311695
48364D99BEC6ED747857B9113079CD088F43F6E5D59D9E2090B94435470971BF;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.944574;-38.366423;568722.4361916349;8568908.499204017
ED4868AB18B3B4C0D0941F76E3811F6F1C8844A1E9302C15FD23804E294DB1E6;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.942526;-38.367042;568655.8528812656;8569135.157594686
9925E3DC934CBA42970D6AE6A56EA2E8285442A68CFB445B1454B184DF9EB919;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.932711;-38.364148;568972.4687893939;8570219.838303674
47D959EE2E86BFACFACB7ECE421AF7C0101CEB489F0638F9E2474376DA480B2F;SALVADOR UMB;RESIDENCIAL;HABITADO;0;1;-12.949356;-38.343796;571175.4659773214;8568373.458016152
0ADB0C8B6334FE3803947F1819CD0D8F4EF1CAE5CE73FE62E754FBAA72D608C8;SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.942158;-38.368975;568446.276437351;8569176.373412969
F4B55D8ADA0FB1B0FCB3772B2F7198EE9A77BFC2F7160B0C8B9D8D3ADCCFCE5A;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.930985;-38.367544;568604.5540771135;8570411.632251564
B7340C6C08EA49D5D93EE3A1DB2811551A8EDD6817B8A3792C08F33467A5AD65;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.93587;-38.364782;568902.8276640922;8569870.649440475
1A1636E0EA1FBBB39A348C825CFFD234787F40B67FF63C3F8BA7775927D780EC;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.942779;-38.36644;568721.0838841177;8569107.016196411
DE77425E6CF8AB52C163801D23267CC7D4F859E7EFD57D264B7CB06F544E2402;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.946471;-38.369621;568375.0276963151;8568699.563641317
59333D4FCB58FD1B4073DFFAB3574B63310A5AF67A6D5D50301375DEC1A2E1A3;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.945646;-38.37548;567739.7221569682;8568792.361136686
07F801CB51161D4AE5CE921F1EA590E9727A138B0D669638103BDC45036C1630;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.946943;-38.371678;568151.7756581346;8568647.91342096
6F961657DD5B98AD6553B5D8E0EC0E4AB99E804D5E7E7018F0259771BF013EF3;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935728;-38.362361;569165.4852487061;8569885.700437635
5DE30CEA8F3A70A91D1D987935A856802AF3BFCEE77F1F583D1DF465087F118F;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.940258;-38.361982;569205.3482825009;8569384.616587844
DCE6532C449F46BD1CB11282652A0AB59200D614F3896F511A2F6F25F0E5E732;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934019;-38.359059;569524.144028461;8570073.807386963
17C0CA9AF504BDA2D0D2A6B39D269104A8870693A52337D4ED2882F80EA6F29E;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936366;-38.367154;568645.3889589964;8569816.433330607
78661463F423913CD9469DA8D213B768FFB9F8EAA8D707D3A1EABF76871A1434;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.945395;-38.375971;567686.5307532412;8568820.249662759
A0E64E7FA3CB6E72A42DB4C02B7A8ED9289FBF1F36BFB83CC4BB1E6C645C94D3;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.939699;-38.357359;569706.9759872237;8569445.182459416
26DE88CA8CD445E407AB8B51ABE6E35E83D8020D96C5EAE8D08FEF6BF822C397;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93305;-38.36805;568549.1008688483;8570183.395821609
15C6D179705D599FEC240BBDA0EA3B089B7F625847A74DCD33B8F956C21EC7EB;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.942293;-38.360851;569327.4693696959;8569159.255721083
5BE78162FE7A6FFC270C12A2EA439ECC54C657CE4F6EFE839F0353FDC2AE180B;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941931;-38.362785;569117.7833614659;8569199.813368151
BBB717931D90F52E48BBBF7DF9D58ADD934C0B421C9FD2FD298F385F945E12A7;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938988;-38.36678;568685.2410455719;8569526.36122043
D27F47E00C891F1DF0425C3A8324D361C7FA7689B646B3E9C4652BF8CDF06CA6;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934593;-38.364123;568974.66367382;8570011.697722752
FF679E5F4BC9968D53315335309C04DFDA73FBA064189EF8C8109BDE80B9054F;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.934111;-38.361814;569225.267116321;8570064.379641386
C93B26BC6D7D2C3B7908E7311BBF6851285981EC2252B571E7522270EF5CDFDC;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.949107;-38.360393;569375.2650914243;8568405.557562463
1AE56979E10DB175ED7A5E41015B65C28CBEE8DE36E5FACFC20FA2AAE386EE63;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933062;-38.367867;568568.9487611157;8570182.019707473
DAAF205504BBB7C33AB8494C0F7A4FB9522578BF1DE1CCB271D9655A0EA62E15;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.94015;-38.363177;569075.7523915726;8569396.883463904
4DA9C2DF0012423ED03A32CE1D547645912ED18E69F78567E831A88E5BC946F2;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.952152;-38.354867;569973.8182372792;8568067.298462506
B6D90D79B8A92A6385C1CF41BB237F6B969884BEDF96416EB94A5F767E1AF6DE;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.943864;-38.375241;567766.1280685042;8568989.372262659
60E0635CE11B08BD5A642F506E4C9BFE9288DC1BA2F8026A5D9D56ECD4B8B106;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.948109;-38.372383;568074.9876309099;8568519.151176175
4F7438964BA8B4CF5428654DA70A59FF49704A823D33B8855A516BE547A844A2;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.948225;-38.372334;568080.2711571925;8568506.309480455
7A297C1141D1B03470537A3D5BB44C419AC52C521E25AF1E1F078B375A228EB4;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.935701;-38.363961;568991.9322384661;8569889.11828327
21D2BE5CF730876AAFBDBD8A177ABB96822106498CB092EBC1ED9C520E6D4E6B;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.932889;-38.367948;568560.2094170573;8570201.173778227
533ADA2AE6DCBCB6A507A2976997A02C524DEE13C6E5D9798BCCE6BCB947FD8A;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.934794;-38.357411;569702.6974739202;8569987.650396215
3806392C7B4ED9A00C10953964ECB2960119C386BCC59AFA1F01968818CC8B4B;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.931812;-38.359757;569449.0381690866;8570318.073242621
9947258E2755C473CE63FD8C66A854148D145990B33EEE0AF79D612A8CD353F3;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.944519;-38.362585;569138.7646576434;8568913.547351528
4E09E7E57FF95FAC9AE818C4F5924DEFB77ED35417B183676B22CC6D1060CE35;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.934246;-38.369496;568391.9183178444;8570051.514887612
DCC7F518D2372CC99336A12FFB6DDED919B7C67CDF7111C783ACBDA09C08DFA6;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93918;-38.366443;568721.7441382103;8569505.037096925
47D0666D0F93D7F8B1AC7BA35F10B9956742C248637C615FB3F1308DE0E2BA87;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935725;-38.36393;568995.2883753146;8569886.455721516
C12EB2735F49DF10C9CD85B6BA800786680685CB44137997103DE722E0DBB548;SALVADOR UMB;RESIDENCIAL;HABITADO;0;1;-12.925066;-38.355638;569897.7324783321;8571063.00561954
3BAB16F09A4BCDEB1A35491483C162B488DB475F7532EA6981D638BA0486AE51;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93739;-38.365866;568784.8240542954;8569702.841453442
AC7BD4B89836D9D948C09AD9DD50A459F801C691F3843D287A89211E3E4816EA;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934049;-38.35901;569529.4510484852;8570070.476318693
B92981AF234C20FE44FE60046471649F0A4BAEDC8B80976812D43F350C1D81DF;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935801;-38.365986;568772.2424682268;8569878.604123663
5D30922DE570C4C7D9A03B023B3679337A8B2FDD6E7E5BE91F4EA0C8C2F9C9AA;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.945736;-38.371003;568225.3214065189;8568781.217742935
2C5F5A37CCB4C7763BDF92ED200EFC3BC6E3B4ECE856492B3AE1B361F4F1C910;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.932609;-38.359879;569435.5835799699;8570229.964582354
447E23D67F9925BED059D9E4A32DA79658FA4A23C95240800AD64AA848D974A5;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.931599;-38.364716;568911.1592823707;8570342.969377132
76453FFDCAF771B23409738A7C4F5FD98B31CB6FB31665A2BB7F03B1F14F13AD;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942245;-38.375446;567744.328574567;8569168.474533828
D8C16B8F724735A3EE9F1426EE18426A893A77394E35F00EC34102A6A4C64CA1;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.936814;-38.357907;569648.3330290115;8569764.389622224
7782BC4AC459F9981FBCE6598D03BBAC74CCF9BDA8458300F89E5230E0BFEE32;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.932806;-38.367768;568579.7578402241;8570210.30467803
48C17B6EF95019DD40A7E622E2B1F880B287B221F0E4775F2C958700895A9BD0;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.938214;-38.363717;569017.709209358;8569611.135108339
ADFED877CD55C09E1F3B76BA9762F52B91D70D9BBB19B24C0BE38D56E2889B1A;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.942298;-38.366463;568718.7207690589;8569160.217064988
A1FACBF15D236691D91AB7C29EEF03FA64A504B25056E4AACE2E5AED5158E4B7;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.933162;-38.36908;568437.3397273123;8570171.285147257
15028F0DD77C6CA443EA0C9F5424EF577AC6F70E5C98923FE20C9A1D2829A5E6;SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.923563;-38.358499;569587.7874868279;8571230.004224114
30D3F9CA990B6370BD5D717CBC0D1214854E76FBEB80BAC3E658EEF9F97BED2B;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.936761;-38.362958;569100.441141867;8569771.620286789
E795374025CC9ED44980F6EBFD2A4AFAFCBFD615F5A1FBA5B31F39D67BE0DDBD;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935517;-38.367692;568587.261427243;8569910.470010579
595206809F60AA070416DEEA576B6F4ECA9BE9A92AEC35C30645948693501FF4;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.934636;-38.365017;568877.6745712042;8570007.183025101
649E802F273CC0DBFBBD8B3CDA9687C4B6C19E03B15F8386BCCF5246A26B8947;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935307;-38.357684;569672.9412102258;8569930.99104303
A3FBC7045840C667B6347A8269E89AACA00E44A3438E9A476F742F50BA4B1172;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.944483;-38.361759;569228.3720412978;8568917.305224586
0B61C5B3BDB49F60B2B3C4DC6F6FDA39F2B99B53277C2BC21AF061847862EC25;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.945473;-38.362228;569177.2258828918;8568807.946074396
6C139F56E51CA2D225C8A2F57DA55F53894F5F3A46113109EBFC900F4149F4DC;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.942027;-38.360872;569325.2649453678;8569188.678877926
6D41AC903716542ECDD8D9AC9F0B62EB02F695E479D8BE72E454535365F3FAC5;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.941337;-38.359579;569465.7110508;8569264.636586342
DC32A2C7B5BE331ECB734FBF6F720F09293CE8522C4C8D592C7AD52748642405;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.947754;-38.364182;568964.6462373578;8568556.213589657
514FA4C9AA7D3512B110A6323B72AF1D9EE252C978C1A3B3A929360310256B89;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934362;-38.360594;569357.5385015358;8570036.290799806
E65DABDA873B7D38416B1B618B37C3EE6F5948A5077F7EF273DC342480D284F8;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.94209;-38.360887;569323.6204497254;8569181.715648636
EFE3ABC48AD9F5AAABE7FCE2BC373301418D3A9DADF972522F28A8E226CC389B;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.933664;-38.364774;568904.3009361062;8570114.612880617
9BCF8E0F715EB4E4F140DC7DBCA482D97814220261DEA07108ADA75867869F15;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.933508;-38.360055;569416.2431391686;8570130.5901833
1B18BD926B1B690522671C0646C3D88D31E6E97EE681FE2DAE5C1910BBAE4BA6;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.935175;-38.364454;568938.5983836899;8569947.422445673
