"SK_MATRICULA";"NM_LOCALIDADE";"NM_CATEGORIATARIFARIA";"NM_SITUACAO_IMOVEL";"NN_MORADORES";"ST_PISCINA";"LAT_GEO";"LONG_GEO"
"6F8384C9F849B93AE264E7DDE4312642628735E5CBED4DA4B71B9EDA1A6D6B95";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.943968;-38.362147
E26A58779983186FBB80EF4C038E965A1F5E3A9B9832743E107E0F82E8A3A07C;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.944048;-38.362177
"37D642C8F9D840257F6264B102470EA0FD45689DB4B3566F3A4573C9024909DD";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.944146;-38.362142
"6CEA0AACEE8CB8DA6C3A658806510C8C5B22C20E34291B2B3ED1E71BE777F0D4";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935708;-38.366855
F727AE0D03C91F7236BA603DD627896DF40AD6CF62871971F4E5439777DD9FC3;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.937439;-38.359392
"3E08D0CD28B5A35F5C9C3A2FD79BD4824E14C35E8F4AFAE2F62AB91C5D86D88F";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.945963;-38.37254
"2CFC2A4F84BC76BFDA208327998470048054351B1DE207E5E88476240AB873A4";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941992;-38.36194
E1461651E089DBD22A80EE815BC5DF2D263EADE5531734A572E754DADB3ACCC1;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.946128;-38.367873
"424C763707A24D1C1BEF81D0B72CF2154868E55A1C3C5D4F88E1057CB4AD5B3C";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.924604;-38.35612
"820909E0F20E6757B5E4DE0832B8B43BBB46A48B38FB609E8991BAFC50513459";SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.942862;-38.366095
E39BA552E848A8E7F6F85C0239169F2B6A54054A0248770A107BE3FF1173FE11;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.948863;-38.36235
F90A9A40A2101E053CC7DDEE0EF8B8AA7196A785DEC68200B852DE34A249A0EC;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.94882;-38.362461
"33636BEF7E0F16DD86F93E8B7DB37695941629949EEAD9797A02420B0BE0B6DC";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.946307;-38.37057
"9B0F483C7E95621E49B627C3220F67EF87AC3F45443F4A654D3F7D9B1FA7EE8A";SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.93577;-38.362699
FD0D4F5BBCBF8DEB64178B4524813BFC41A23F6A74D541638368D163595A2791;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.947727;-38.360858
FD3FD1CC60B607986765D831E2BEC31F066E5CAA368DCB1F265F1991D349ED80;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.934969;-38.369015
"5B941475CBCDB39718D54D4C108227DE11D79251AC56B296DCCA11D8A2E60D75";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.949268;-38.366368
"007BF95DD0DEB09A52EFD60B388B9EFD9BDF8BB111E6F99DF1C1CC12A902C2CB";SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.936684;-38.367431
"97B9A76927369D95BC893CB92DE9747C5562B0C3C39C695A7AFC11458EC9A663";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938883;-38.355909
BCD4B2D7D93543CC49D1879620CCEC94FCCBDF91A986064D3B20351DB5932264;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.947858;-38.371177
D8D4C35AFA3AFD1D80823108F4E9CF4C56E58BEF8C59850AAA4BAF4AFF29CD04;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.948586;-38.364368
E8769BD9A9349A49D1C20E285EFA90A7DB8D08989877998DC88446DE94828E9D;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.942316;-38.369452
"62D9F2E671BFB0BE020F8EE3CC91510EBD6A2717EC058C367DE517A152823E67";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.9423;-38.369523
"722C62FE9FCAD4D50BC1B7451C793E296FD2F6C919AF1CC38E6E3992483CC546";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942038;-38.365396
"41784341A82346CF40245E66DA8E2A4B214459C66C8B6010668E3ECE03406F06";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.936734;-38.367774
F6AC3E7C50A8A2E4410255AFD9EB85D5EE38D3ADC9FACFCBCBE14855A6BEAE2A;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933956;-38.363275
"6F976B733A367D5654C039D160524B98819232A003B149A7DFF164F0EFDF8BFA";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.945369;-38.375681
"6468E25E49B5B5555E18DC81ACAB527D71D45FED519F2BCEAB8A42FEE22D46B6";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941611;-38.360695
"457A2CE848E50E9CA1946B66B4F1B9C40A2BD80C025BA0DA0FC53E8D67A673D7";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.946084;-38.368124
B5564A825871DA1C386679B8A56088FEAE45DE30B86BD349FFD258C9DA1F14B4;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.938475;-38.356074
"66958F4FE5B1556C2962E85EE56A1319B965EDA225380AB333F02B6226B307F1";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.935734;-38.358908
D2C744D404F185C6A2C41A8C5B154C6BA9C1D55C31C0244E11931E214512793C;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.948117;-38.368451
F5AA41579C0285C28D108B2CFA5A5515646F987A4BA271F7D8F020EEAA3058F8;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.923861;-38.357312
"563E9902F3C560E1296623F2550AF41C1BDBBBBFE0652FC1B57F65FF824C0405";SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.932578;-38.363101
"5786C04193FD4EE35944C616E7533B5AB7B199ED7E094DFC20420172F2AA84B8";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934899;-38.373229
D5ACF5EA921D3B4CE9085AFEA3B403AD988FF540BF2CC60D25591D1C89C13C46;SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.935735;-38.363842
D1CC53A8BEADE4C423AEA9AA7D4C6D9D82DF46C59D1677894011DE8851670A1A;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935887;-38.366283
"1461F173865C56B45CCA331229364A0847F9A6A73AE050BD0E711AA52CC9E4F5";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935758;-38.357875
"31F434F6A68B71CE8A04D2DCC9983306B1462A7E346FFDFA46A9BB4156E0D195";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.932419;-38.363061
ED536B198DCA2DF086DDCA15368C92C39210052181DB789B3E814568667ACA7E;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93309;-38.367887
"447E8515D5EEAC98F9C8CE47512A801F7E5918117259BEEE2C8AE944B39F955C";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.946335;-38.372948
"15CB2CB57EC76943486FB85A203962A9158FB55A46843FA8EFD802CA59A6D17D";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.943513;-38.368999
"01B17E46A23D903018D71927DB2DDE027124A4B02838935D705BB99C3B6C2BC8";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.943565;-38.369001
"64E10EBAC1DA2B2263B625996A623FBA9D96477D79719F9EA38ACAA4267B314D";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93246;-38.36322
"82411029A185037B10F67D90C8BECC980D7A78475F40E67AF955111B57C7AA20";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941825;-38.369448
"8EA2DB7A0FC9C1824B167474722DDED26F6FE385B6C0B69FCB370A6C9EF918D4";SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.940267;-38.362283
"778D69B03FA3463AAFFE937FF0C0FDC7E7C8D9C4CC0A7A1917C7F8EE93825175";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93681;-38.358403
"06D53B254F7989C124E6EC136FAFBB4CB8CD9192189BC4AF226B2C227E790D15";SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.935575;-38.359194
A5A4B2A59ED2AAF0DF15C5D6A7F8048BA49ED6A6D8EBAA4EC47F561923A2A96F;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.950553;-38.360234
B25581B3DD9509C135E4E94A1AAAAC8EFCB76962A98A7972BA5E21D84A8E4FD0;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933434;-38.368149
"7426D896DCC9F834A0FA04F67ADEEE04B8D7D3E76D5C330B5AE68FC29FCA5B6F";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.946782;-38.36582
"4A0E9AAB756CEC9EA0DD7C82AFEFE02004CC345223940A1F28B0892B6BC73E93";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938099;-38.363409
"0B6C81572F9753A22F4D4542A54BEECFDF019C936BD426BB707FBE808ED701FD";SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.945937;-38.366889
"024536FBC52973020B7CF4B7DB37ECBA10910EEB7AE22511817C5EACC01B666B";SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.925276;-38.358334
EEA062D2EBAD5C2BFBA0A8CCF5911CD766948A6A88E2F024446099A6ECAA5F4C;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.944451;-38.374522
F4B734C19160D0C94E72A4514C661EABF619D6945CBF97A69F0890F732FE7954;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93764;-38.366275
"98FE6D33039C4A6837F6C98326C4A017F766C6667F536C878EFB2119456F4DD3";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935049;-38.367749
"8CB7CC1BA588EE43832FD64E06238A0E39A53FCA82FEEDCC8FBD75A725DF470E";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.947811;-38.368403
A6CD5B42C44E65A651C9E52F758B0D8AE79CEFB8E7903F516359CDE75041CA83;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.923648;-38.356782
"602240AB199C7A135C685E204F360245542BE4DAE642E15DA7879B0BB020383A";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936789;-38.355501
"07DEC662BB255FE5AD9522BF2DCD17A904AAA7BACCE47E6A6D248D8EA95A174B";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.943346;-38.366135
"94A5EFE2A8F4F29ADF7C22A1C6E0CA7C1B962A4DF74B3F7FE48B2717D0275814";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.951785;-38.358462
"131DDFE09BB2F2D6665A549B8EEE948BF32B81F17455A7DAEEAA5717AEBCC2A8";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.946216;-38.363439
F3F2F9D30E65532D36EE5154C7726ABA85DFF317066928F30162B53DAA27533F;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.946095;-38.363377
"9FEBAA8C7CFAF736CDDE1BC1DDBEA5C9378F2AFB9F74DC8EEE501C1B3BFBEE2D";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942204;-38.365981
B2F791AE570A794AB1DFB42A579D33322E34AC4A48BA940773A5C699B9284E7C;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941733;-38.369464
"9F6799FA7ED1F65719C760F174E55542EFDC575AECB0C05CBF1E2A7253A1A36D";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.939099;-38.364306
"8853AD35A0B4EBB3FC6CBB3AE423005DD14DF16170A915834B2567AF77FB3C3F";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.939096;-38.364118
"8F08ACD41242377C6CB62E4E6BFC5AEC107BB5B2284CFF8A08E9704DF9F88664";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.939565;-38.363605
"0274AFB75F8C272C2BDFF53250B63CCF8F922C9BE4F693033EBFF3E8A85E3F91";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.935262;-38.355603
"644F06570DEFB8D4F99E9BCC4DCA9CE775F125CB09C3A383DD147DB0585A9BFB";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934537;-38.355388
"64409DA318DF7FE183B42E726CC491B13E0758BAAA11C628BD9B3955649EF07C";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935254;-38.355304
"2877DD3A7934D98F82732BF86ACEBB51C0656B0E1F9B705C4EE5CBEB8389116F";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.935297;-38.355267
"15E1E7E5081444DDA4F2FE986A3E3C7D9CBDC79CB22292E444A772AE533C8E3B";SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.923713;-38.358644
"68D47FA3118B7B890517C6D928584D7D7C173271694CC5F111AFB1319054A193";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.923692;-38.358537
"64A746A7EAA0C80062D32C71B105D5B5BB61FF449E1E1D3ECFBF1E798B161C39";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.923305;-38.358378
"0E052DBD2E46230EE2495F345FDC836A3BE9EBCA0DB07EEE50AF4E57DD6CB9E5";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.923739;-38.358779
D217F42DD7D424272B535266E84881355CCBAA2D73132877DA4550A9AE7A0860;SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.934685;-38.363044
"3B8E81E3991E009336E2203D82FFE5BCF3CB99882B885AB3BE06D77709378CD1";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933137;-38.368423
B4804ED7BB6B9D11EFF4BF5ADFE46696322F946614A59B30EC783D24180E94DA;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.923333;-38.358359
"6F0C385B0818E7B95A38DDE107660CF2F42EF24BAB510AC2B00D2B8EE1631C77";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933198;-38.36854
"73825E57AF96FD185D84463D35F7FDFBC74931F60328356F9D3FDD55B09D512B";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933192;-38.368628
"882C0AC2D6A228C46E7B3B52688C0275E22128842E7612D08C738A432CA34B5E";SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.946423;-38.369746
"25FA359647D3776159327799572C4E8AEA8FD3F97D2A893C3F6803EAD57F02A2";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.94189;-38.366696
B01E758C3A55941FBA887DCCFD9CDA77D8789694D25311F9C6A8E687CD58679B;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942929;-38.376138
E763C720CDDF033FCE123AE5298E69DB833ED1AFC1CA4932D875C3B6BE79D744;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.923175;-38.356881
"19C0C00DD5FCA3F42F4CA77515AF416A395436692055BE54A1DF11D20E9C7068";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.940256;-38.361339
"9C5449B0444288A06AEB3C0FC9A1667573A86D1B1AC240C4BDDDEE7C52AF76DC";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.936208;-38.356554
"4ED4DA4A854CB73883E7DC7932B3337D809A99484403C9F52BDEAA877D8BE4F2";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942452;-38.36175
"18A39CFE112C1BEB8B059C50310CCB172B43778F5E7DB398AA2E7822B4F4796F";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942486;-38.361715
F3C5A4A1D97DA750CF8E0DF2F12907F3E6E8D13AAADF4F3DE2FAA2D47EDD4627;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.942715;-38.361968
"3DD32785802C9223BEA816D4E7E4517979FC3CF3E59897DBC10C5B855D345CA1";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.943013;-38.374402
"447E1A1E7996C9978B90018B48262193E216608A795777A8E8EB74A633A2D2F3";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.923162;-38.359091
"860CE2810072367FFA341BC562288DEB456545D762310C61E8484E97F0BCF8A6";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.923048;-38.358721
BCDA617316CDEC0B99F12D565F159C6DFE191D3006EE1749EBF748FEC30AE452;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.923039;-38.35881
"5172DD2A3A6747D05D01C7BCC483864365B87F4630D2CD451179FBDA7A28490D";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.923175;-38.358952
"2CDA27A97D91FEC45EC491CD5409E0085F19B5BDFE474BAEEC18594ECC6C96D9";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.923171;-38.358998
"1E1AF4810F982A52EBBCE6FD8C3458967BF73308C737AEFC72EA056BB8B2E8EC";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.939185;-38.364152
"03E5DF8E9D1BA22AEF8CC8BB703BC1013FCFB12BF225542B394EE1FE1ADE25F5";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933988;-38.363331
"89ADDD09E18AA215038DB5BB6BDF98323DD0EAE400DEB348519D23C39CA081D3";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940882;-38.360681
"25AD4A913CC7B2D30E18ADA4130481EFD85BDB7E54087CA0DE16636248C1686C";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.938974;-38.359722
"91C748B3DA3D1127627604ADC8BC33FFE68285C3909F3D8612D3D7229E180A8E";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.941457;-38.366725
"49EDE008F8D3256A2259BE2C5DDCA450FBB86094208CEF23AFCC856AF3DC72F4";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934949;-38.363518
"6BC5D9131C3864E46A8190DDA9D30A1E317332542EF0111BE2F016A3E5F5FAE8";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935923;-38.356197
D8D6D1028BCDC98F00C802AE25E93565B582A0C16723654B0AF34CBC099A102A;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.946699;-38.370872
C4B4A890675FF29C90A30BA345313286B57B36D6B32949D23F044121F0938AC3;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.92854;-38.355648
"6FDB1ADF7A8D4EC752B00FE4DC2E87B270B4A73B4B87648D0D928947540FE7AF";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942334;-38.360866
"80C09D6E710B2284CE86D670873AD491DB972F8D9D48AC8870D1B4CDF06C3A69";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.94132;-38.364948
"7D9E21363F69C737775BD5F4638E92C7A44DA8A7E70FC3702683B5B94C066C99";SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.934423;-38.356513
"86829F3C94750D8AE6DF5C66BC29520CD1AF07A2BF6EE2D8EB48F1E1CE4994A7";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.94816;-38.365528
"4825FF4050308332BD0ECCF800E8655970F60E2EAA564D6E4DADFB08DC85923E";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.948229;-38.371172
"75F4AE6B0C6C4F8105B104867C8F655405E10A6F90AFC38C1347488A6272322E";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.947649;-38.366551
"53ADB66C06CCFED6A497B859E8FA0B615A937C856B4314D181139024AA8B7E81";SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;;
A1C3D5BE33FBF215B763C2AA32217785FB98CA5235D815D7AC75CD2023D14822;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.931465;-38.36597
"599B594C1F3AFCA5C5EFA127AEDC1990AB96C830D14968FD9F43DCE2C569817D";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941296;-38.36505
"748645D2A588ACCD55AC3D44B7D23E3CFC00018C610353775F9B2687079A7641";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.933053;-38.36254
"334C0D73362379C8C2F6B7F584EB5D3E6303B16CC731F9A94593F10457A3B384";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.945961;-38.369907
A7BBEB2F4DF88CF515C38FCCB8C8D05EBCF8A55D35081CB3EA12A0C3D1960C48;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.946011;-38.36995
C75B2255E9CB37638DFCFBC29706DE00E810D9BBE64E6026E6C131AF5C2B26F6;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.946839;-38.369482
D919640A3E7462A4EF2D43B6F7E35372E6CB4BC797E65218684C0EFEE5FBD8F0;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942174;-38.36104
"134C672CC0EEE5E0795E0A68C938B3120663718E1FBBFD1475A7A03476F105B7";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.942019;-38.360769
CF542671BAABB483EF04551D46959434F66EA756CB9EEA04DA6569DF297A70CC;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.932641;-38.363195
"9D4B0FC95B19FA60583F2C205590DC514CE7B2572CECF4003AD1F43FADDD0F31";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93586;-38.366235
F0169A8887A8010EF2A719544E019C404BD709C793E0C5C94CFC6CF65B5A4924;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.948165;-38.360951
C3B9A9EC584E102C2D24E946CB872570915C27437042DA9563CACD3CCCCE2D01;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.936782;-38.363304
"4C4E68D0D60BC543CF189827E52AE9C9B7B54DDBA6AD75C513D9A1F195CB34B3";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.93778;-38.358835
"350049B897B4A985A7EE090307EB78C96534F327BEFF173847A66408B79E8DA5";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.927511;-38.357966
E7F8FCEABBEF4C6C08C38B032ABAA983FA60EC67431EAFCB781A3085F6FFBFCE;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.947958;-38.361181
FD913B2267CB4B522871CC4219BF47AA57C6E2AC0A81FF265A544637A45D4C57;SALVADOR UMB;RESIDENCIAL;HABITADO;0;1;-12.953068;-38.353298
"34FB102B290F6D65A99BAE769D4753BED2697295D850BB423720C89D6C6802E7";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.937277;-38.357857
B88E2852801D7F803361982FFE5A205A874825B4282A4A971938FDC88C2BE85C;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936662;-38.362129
"13C30E6EC0569042688DBA06DF4C062AE47F29C50F967C9613493C714916163D";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933767;-38.36517
"2643C47BECF14CADBE9FCA46D04B4BF4FEE9E6574EFADD961B979E652BB97714";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.937989;-38.355531
"6EF8256F080C4DF2DA7964DBBA416C2D1D91612C13BB3E2C5037E123921D52BA";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.925601;-38.357866
"2A0920752CC2E96DEE1AE6FEEB9E284460160CEC8789E102A3E5C259742CA131";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938461;-38.367008
"94C6D52AE4914A849226464471DAEACCCC9FC753B666D65E7C73B07221D4C171";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.947239;-38.367467
"65DA4105A2AB4F33C30CC5DDD3A07394924EA45371388E01961111BBB38EDAE3";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.940211;-38.361885
DC41FF59E77512EA3BED79C7DAFBB7B994E6BDA65C1B8D0D751C75A4CA5706BA;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.924666;-38.35805
E64FE2C17D330A2575CE1C904416C396F6E8FF6D3EA4908DBF55FC1BB640C42E;SALVADOR UMB;RESIDENCIAL;HABITADO;16;0;-12.936998;-38.361591
"063BA6E972371AF4C02790C2F9D4BC68C51B348585E430D3B81C968D5771A215";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935476;-38.365474
C0508E09AE2B67B66B57B8B25FDA95C0F016FA79B4300E4A484EA7353FE5C8E7;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933157;-38.367913
"71588FC52C68E77C5B188490194C9305B82CCA48EE5F5C40D2A9593A4830EC40";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933025;-38.368116
E81E902F08A88AEBF17F73D15091368EBBD82D923A27D11A29D6F9FC4783DC22;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.935591;-38.36141
A91DF37958CC005D5E6B7955B3582A96CD76FC79FD478DBAB15AB6FD1E153AEE;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.936027;-38.364643
"0247E84E6F8181972B4B3258E7035FA483FEA05539A438331459CCFF709036BC";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.94809;-38.37232
D78EA9BBF0706FFE22647F85A5C3A3B416CF1CB4577E4803EAD16B40241C910E;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.948172;-38.372304
DDD4DA9503D3143B1C9E7AAF624A893493F6B8A75392C88417B8DB723BF9151A;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942762;-38.368256
"315DEA980AA1DAD5C801B9C77B0C82854BD7B25F21F1A5A13D4227F44F674F2D";SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.931519;-38.366286
FA5B1C44081ED38593D13994BABD03CC14237A68D8D2D2FF893217E38B2F02B6;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.946588;-38.368073
"41A3CF9EA10320E0B882CC019734664E4EFF11801E14A61CE9B88F3C6E3B72D5";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.946238;-38.374871
"0414772E7CB7A17D6293B3478DC81045A9318AFFE24F2B5B10430C08819BCE7F";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.935652;-38.361652
FEEE975BCC714A8E53E315F879AFF6D2AE595D12DA2ACC76A3C8990EFBA68106;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942868;-38.361644
F6C1AA15ABE04B7C25135AF5E74D688EC4EF39D3086FB37F1F7DA94103D9861D;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942813;-38.361634
A89E303855606BD4044251CCF70DE32BA229B04B2FD38199B6CBFB0FDD88947F;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.943166;-38.361705
"181E5B39416BDEC35CECAE208D2F5FBA6BC958B6BD5B08D90DC888A523F24FBA";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.943318;-38.361758
E6125ECE47980F327F34CCDCB50939BC6C9B65828A928AF943EE598F48303E05;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.945866;-38.362925
"5FDC7AA9E8859015FABCA6C9798FEAFD3B0877EF37CB4A5FAD6C10D42799ACB8";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.943104;-38.376173
FA47EE4C9E82076E1738BFA63F35C4E1B423E6E5FCF0C2EC29064C110C710310;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.929386;-38.366201
